gene,importance,mean_positive,mean_negative,diff_expression,direction,combined_score
MT1M,0.0012191107470100149,0.47839048999042505,0.4266417575259606,0.05174873246446443,UP_in_CKD,6.308743589157464e-05
MT1E,0.0008880424511848084,0.31846315925798946,0.24753711088003127,0.07092604837795818,UP_in_CKD,6.298534185441429e-05
RPL30,0.0008733510060623047,0.7013728576583059,0.629742826887341,0.07163003077096497,UP_in_CKD,6.25581594380961e-05
FTH1,0.000869708509549069,0.4385905677185333,0.36682732427335096,0.07176324344518231,UP_in_CKD,6.24131034971165e-05
JMJD1C,0.00013798292145666787,0.5709710032138344,0.12065206291905134,0.4503189402947831,UP_in_CKD,6.213632296914496e-05
PPP1R12A,0.0001048928219217645,0.8177008580180943,0.22725590129265208,0.5904449567254423,UP_in_CKD,6.193343770040576e-05
NDUFA4,0.00046905931338970386,0.23995959478794918,0.10841113326669835,0.13154846152125083,UP_in_CKD,6.170403103862979e-05
NQO2,0.000159157971560554,0.5045764656648778,0.11743273906066733,0.3871437266042105,UP_in_CKD,6.161701022871982e-05
RPS21,0.0016101661520842,0.1244232562913698,0.08626067036926804,0.038162585922101755,UP_in_CKD,6.144810412777324e-05
NDUFC2,0.000435756083170342,0.534172186047281,0.3939511237666231,0.1402210622806579,UP_in_CKD,6.110218087740406e-05
C19orf70,0.0013517655647666967,0.21294874154384058,0.1678203862993837,0.04512835524445688,UP_in_CKD,6.1002956614015374e-05
DNAJA1,0.00019324646554830615,0.5834977552856255,0.2680533577784718,0.31544439750715375,UP_in_CKD,6.0958514895272376e-05
