gene,mean_expr_CKD,mean_expr_AKI,diff_mean_expr,pct_expr_CKD,pct_expr_AKI,pct_expr_diff,p_value,adj_p_value,importance,combined_score,direction
PIN1,0.40828137474586823,0.3944182223726209,0.013863152373247312,0.3511123787792356,0.3037829193943331,0.04732945938490252,0.028236242490170475,0.03244302086193467,0.0001184171698875,1.156824662991077e-07,UP_in_CKD
RPS13,2.7689875218257676,2.897944881205899,-0.12895735938013164,0.9525099828864804,0.9524761381240318,3.3844762448609345e-05,1.3011173324467463e-48,5.560330480541651e-48,0.0005594695614516,1.1538806964005884e-07,UP_in_AKI
RRAS,0.35647030840513017,0.3414391593709502,0.015031149034179958,0.2759079672941624,0.2492629054020289,0.026645061892133504,0.01977810879176911,0.022944441753792472,0.0001746192384622,1.1464771541281173e-07,UP_in_CKD
TXNL1,0.4415935104814151,0.4281616484878947,0.013431861993520422,0.3697946377638334,0.3281695067712758,0.0416251309925576,0.03823533455967595,0.04359787293007519,0.000149637782953,1.138263268825484e-07,UP_in_CKD
CLDN16,0.1993378385926259,0.18106528178371803,0.01827255680890788,0.12131583951321544,0.10119434311128879,0.020121496401926647,0.0017592716347590576,0.002146325703244072,0.0001152331279656,1.1305045509585164e-07,UP_in_CKD
CACYBP,0.32615291328648416,0.3134296721913943,0.012723241095089877,0.290739684350637,0.2503123282194793,0.04042735613115772,0.02733546553945361,0.0314321182899045,0.0001456512513445,1.125740569500932e-07,UP_in_CKD
MAPRE1,0.25575595871138407,0.2419458316832013,0.013810127028182767,0.239874500855676,0.2030883014342112,0.0367861994214648,0.0073245433177507886,0.008674942737170298,0.000105548622095,1.1055227020617746e-07,UP_in_CKD
C4orf3,1.0047628340446784,0.9929693171775336,0.011793516867144804,0.6368606198897129,0.589625705861776,0.04723491402793689,0.18355399019931073,0.20111832381224698,0.0002833066360678,1.0992955822432088e-07,UP_in_CKD
ACAA1,0.4636230485850105,0.44970629283086383,0.013916755754146692,0.35054192812321733,0.3186747288991055,0.03186719922411185,0.055791887853722896,0.06306543465002588,0.0002051393972397,1.0919121852627026e-07,UP_in_CKD
TNFSF12,0.24685672942862186,0.23313933080767113,0.013717398620950727,0.21563034797490016,0.17880165908750187,0.03682868888739829,0.009920189429017843,0.011679971855201542,0.0001111580048343,1.0852538695230649e-07,UP_in_CKD
RAP1A,0.34640287765510347,0.3329824435662331,0.013420434088870392,0.30038980794827913,0.2565089200939483,0.04388088785433081,0.02661432131188717,0.03064989018643436,0.0001205790534758,1.074772783561038e-07,UP_in_CKD
APEX1,0.4190641385098284,0.43427251695522684,-0.015208378445398463,0.3554382962540407,0.32557093598520814,0.029867360268832577,0.01951694177394251,0.02265022256163541,0.0001406019411385,1.050552683053537e-07,UP_in_AKI
FIBP,0.35493420713166174,0.3417362731323094,0.013197933999352318,0.3118463586233124,0.27020138923592024,0.04164496938739215,0.027174555867249657,0.03127106543987302,0.0001251474717577,1.0351085725617026e-07,UP_in_CKD
RPL22,2.1293299230662024,2.1177944896964966,0.01153543336970575,0.8967484312606959,0.8745689870571186,0.022179444203577314,0.2068875174121101,0.22577757447665706,0.0006207644858037,1.0264989091305778e-07,UP_in_CKD
MIA2,0.24637557663398751,0.2722347483605158,-0.025859171726528296,0.21762692527096406,0.2118834640947479,0.005743461176216158,1.9156839259520093e-06,2.635053543262736e-06,0.0001218301965158,1.009522485079327e-07,UP_in_AKI
STK4,0.20322879229239516,0.22652086671718152,-0.02329207442478637,0.1622456740825252,0.1554644945280096,0.006781179554515598,1.8152540119422412e-05,2.41069589899368e-05,0.0001354142770309,9.876848728523271e-08,UP_in_AKI
STXBP2,0.25289394550308375,0.2729727060374511,-0.020078760534367357,0.22047917855105534,0.20853530558192993,0.011943872969125413,0.0004274384760795722,0.0005365336519827267,0.0001247279938198,9.782442186115232e-08,UP_in_AKI
PRPF40A,0.30492976604493566,0.29216009416090216,0.012769671884033496,0.2685396463205933,0.2336714806856229,0.03486816563497039,0.02441198525396159,0.02821107694987857,0.0001406657133565,9.705349686044214e-08,UP_in_CKD
MRPL15,0.30352706387926376,0.2898414444313944,0.013685619447869335,0.27638334284084426,0.24051771525660887,0.03586562758423539,0.012546912498439526,0.014714909106848546,0.0001078782705588,9.701967207898579e-08,UP_in_CKD
ORMDL1,0.42524203861998433,0.41366267748869245,0.011579361131291876,0.3573397984407682,0.30883014342111836,0.04850965501964982,0.0778917126428717,0.08722476219806462,0.0001609243805394,9.575870975734082e-08,UP_in_CKD
MESD,0.21859629636970485,0.24593817098649592,-0.02734187461679108,0.20526716105723522,0.2012892908900105,0.0039778701672247285,5.204177538609776e-08,7.571548310295503e-08,0.0001229576329184,9.522787797622427e-08,UP_in_AKI
SH3BP5,0.13515047051503065,0.123899271422831,0.011251199092199654,0.09407682068834379,0.08075558442856429,0.013321236259779504,0.013308327453652213,0.015583521608492053,0.0003455006541549,9.3590275893207e-08,UP_in_CKD
MRPS33,0.40595861564361985,0.3931013134234798,0.012857302220140032,0.3459783228750713,0.3044825346059667,0.041495788269104605,0.0405033693294204,0.046148920618405316,0.0001310849379705,9.34244618486611e-08,UP_in_CKD
UQCRFS1,0.8061405836012191,0.7944420815432318,0.011698502057987281,0.5403118463586233,0.4931287791714557,0.04718306718716758,0.1675823302257062,0.18402159248796437,0.0002291234379768,9.297170735854785e-08,UP_in_CKD
FAM89B,0.25425742189335265,0.2882075577732635,-0.03395013587991086,0.21891043924700512,0.21598121033431614,0.002929228912688986,2.592997292416261e-09,3.974957525420942e-09,0.000109615347825,9.157564605155659e-08,UP_in_AKI
TRABD,0.2361241728085343,0.25640811051068196,-0.020283937702147675,0.20840463966533562,0.19869072010394284,0.009713919561392781,0.00017208480450853106,0.00021940264068236003,0.0001260775083069,9.089041594266817e-08,UP_in_AKI
MTCH2,0.3753848624319908,0.3914939677363978,-0.016109105304406957,0.3216866324396273,0.3014342111838489,0.02025242125577842,0.010089411833750044,0.011870967054532026,0.0001430346600938,8.985377322639814e-08,UP_in_AKI
ORMDL2,0.2426505328038342,0.26105886444362003,-0.018408331639785835,0.2303669899220384,0.21703063315176652,0.013336356770271895,0.00034681323493652695,0.00043624306281324143,0.0001075151117073,8.869425896994165e-08,UP_in_AKI
ARL6IP5,0.6310326875651602,0.642495231684534,-0.011462544119373863,0.46800722570830955,0.42311728549297883,0.044889940215330715,0.14687473339682727,0.16193465644633656,0.0002153121966715,8.759686322336772e-08,UP_in_AKI
MRPL51,0.8308544716545135,0.8435430657920534,-0.012688594137539866,0.5684065411675223,0.5297086602368697,0.03869788093065263,0.1250066132067436,0.13833265939514233,0.000206009321001,8.689980061701357e-08,UP_in_AKI
CCNG1,0.28825652800684476,0.2760301827514779,0.012226345255366866,0.2558946567788553,0.22202788466343512,0.03386677211542019,0.027203658555689885,0.03129255201958193,0.0001388636192588,8.651036992229521e-08,UP_in_CKD
MRPL27,0.4488406104408539,0.46269683242299703,-0.013856221982143146,0.37402548012930215,0.3440107940632652,0.030014686066036966,0.036581912577229835,0.04180790008826267,0.0001505784263481,8.634243365603263e-08,UP_in_AKI
TLN1,0.30507459438379125,0.32245955064771437,-0.017384956263923113,0.25575204411485075,0.24071760531707562,0.015034438797775135,0.0038792093338023714,0.004655051200562845,0.0001413583167603,8.616379177578907e-08,UP_in_AKI
MYCBP2,0.2549982944195759,0.2413820293090635,0.013616265110512393,0.21672371173226848,0.18160011993403627,0.03512359179823221,0.012855546961751872,0.015070981197833379,9.861643148779408e-05,8.59252569451241e-08,UP_in_CKD
NAA10,0.38863570970995287,0.4041181662401368,-0.01548245653018393,0.33171705647461497,0.3080305831792514,0.023686473295363553,0.015159105002049141,0.01770923481547797,0.0001332380351389,8.559592001951906e-08,UP_in_AKI
AURKAIP1,0.99941121099138,1.0114818485697024,-0.012070637578322385,0.6320117893135577,0.5918744690420269,0.04013732027153083,0.1697791076003164,0.18636565049430998,0.0002417619837871,8.546174100745887e-08,UP_in_AKI
ARID4B,0.23284215042016995,0.2185020594913446,0.01434009092882535,0.20659821258794447,0.17360451751536654,0.03299369507257793,0.005213920234479318,0.006219387953653262,8.171116561677658e-05,8.529419072937132e-08,UP_in_CKD
TIMM13,0.7261133133653322,0.7147233200229488,0.011389993342383442,0.5154021677124929,0.46539403328169504,0.05000813443079788,0.1547229498822566,0.17021226609709197,0.0001944115845332,8.515649322336119e-08,UP_in_CKD
LACTB2,0.2489660588562048,0.275584568697584,-0.02661850984137923,0.21301578246814984,0.2079356354005297,0.005080147067620139,1.9254131265443057e-06,2.647222447127826e-06,0.0001101540640099,8.307637005057454e-08,UP_in_AKI
JOSD2,0.27848929065580497,0.3224161039046485,-0.04392681324884351,0.25579958166951894,0.2569586727299985,-0.0011590910604795668,5.488260679913988e-15,1.0088714485136006e-14,0.0001123551730665,8.006622543086317e-08,UP_in_AKI
PON2,0.3643178682271939,0.35323725665559,0.011080611571603893,0.30124548393230655,0.2640047973614512,0.03724068657085533,0.07745551173071186,0.08676868379093934,0.0001825473909481,7.997110233395854e-08,UP_in_CKD
PSMD7,0.24177212891537933,0.2586342563287011,-0.016862127413321742,0.22604107244723332,0.21268302433661487,0.013358048110618442,0.0011687072750168391,0.0014381139561322877,0.0001242302342879,7.953134605827942e-08,UP_in_AKI
NSD3,0.21607701104612106,0.24232197078621479,-0.02624495974009372,0.19685301388096596,0.19284393583529058,0.004009078045675379,2.857390283002644e-07,4.045385016049047e-07,0.0001180653462699,7.941824726007403e-08,UP_in_AKI
HNRNPAB,0.31170064590766966,0.3273904878109826,-0.015689841903312962,0.2693002471952843,0.25171155864274647,0.017588688552537812,0.008339349679496615,0.009845749326442284,0.0001428890914361,7.913063265553965e-08,UP_in_AKI
TMEM259,0.3101084733543072,0.2971720779332639,0.0129363954210433,0.26573493059517017,0.23347159062515616,0.032263339970014016,0.02641296415409649,0.03042968220518029,0.0001249445296376,7.909340625353891e-08,UP_in_CKD
NQO2,0.3280058316222588,0.3141091129481177,0.013896718674141106,0.2508081384293592,0.2309229923542052,0.019885146075153987,0.029593465005261412,0.03395043786454464,0.0001873276831609,7.605197879806384e-08,UP_in_CKD
YWHAZ,0.8043543828889405,0.8149108631158638,-0.010556480226923348,0.5548583380870888,0.5102193793413623,0.04463895874572654,0.21052196792204453,0.2296603286422304,0.0002519757007582,7.586374411897035e-08,UP_in_AKI
PSMD4,0.373946872371738,0.3627958350142477,0.01115103735749029,0.3263928503517779,0.2840937484383589,0.04229910191341901,0.06849539315835566,0.07701880789920053,0.0001438237179582,7.553172390450929e-08,UP_in_CKD
RNF167,0.2712999510643983,0.25936705787048847,0.011932893193909833,0.24904924890663624,0.21168357403428115,0.03736567487235509,0.02596219530297761,0.029944861941150643,0.0001105766162003,7.512335702399225e-08,UP_in_CKD
GSDMD,0.31491120232219905,0.332358974779876,-0.01744777245767698,0.27210496292070735,0.2554594972764979,0.016645465644209434,0.0035503486475597368,0.00427238104399487,0.0001090696407194,7.505253699944631e-08,UP_in_AKI
ARL6IP4,0.9734678451744652,0.963457668822282,0.010010176352183153,0.6350066552576535,0.5858277947129079,0.04917886054474563,0.24404503836190167,0.2648178316921836,0.0002614184902723,7.42629208564478e-08,UP_in_CKD
CBX3,0.5994666736836393,0.5890992594926346,0.01036741419100462,0.4582144894466629,0.4109739643196242,0.04724052512703869,0.1626955724030055,0.17885185680066565,0.0002013716576579,7.372223818756148e-08,UP_in_CKD
NPEPPS,0.28841999772122434,0.2760573238445499,0.012362673876674446,0.25408822970146416,0.2203787916645845,0.033709438036879674,0.02627355512605513,0.03028070125937971,0.0001164022872441,7.367765086486713e-08,UP_in_CKD
NAGK,0.22726629923613614,0.24432386515206833,-0.017057565915932188,0.2033181213158395,0.18864624456548898,0.014671876750350532,0.001253530821993906,0.001539333796963454,0.0001045063359708,7.356372254848625e-08,UP_in_AKI
TALDO1,0.6515809851106553,0.6632805117526223,-0.01169952664196694,0.4801293021486975,0.4455549447803708,0.0345743573683267,0.13197138019151325,0.1458247294933848,0.0002158381692955,7.30036585942781e-08,UP_in_AKI
ZFAND5,0.3956163764755429,0.3919576583555989,0.003658718119943949,0.32748621410914625,0.29483783918844636,0.032648374920699885,0.5717682669635159,0.5943537078622827,0.002669002360993,7.20379722474781e-08,UP_in_CKD
ELF1,0.28983301154079943,0.2785650258293195,0.011267985711479911,0.2476706598212588,0.21598121033431614,0.03168944948694266,0.048686677296976254,0.05520031439566469,0.0001564233426577,7.026893366229224e-08,UP_in_CKD
TFPI,0.2979899284470521,0.28635745801860063,0.011632470428451447,0.22085947898840083,0.19284393583529058,0.02801554315311025,0.06223833130414384,0.0701408692383289,0.0001843391210354,6.932744336802271e-08,UP_in_CKD
MRPS34,0.586112125415552,0.5761115247684511,0.010000600647100955,0.4556949990492489,0.40667632801958925,0.04901867102965968,0.17279389805537207,0.18946699348176763,0.0001934586896078,6.851624210510622e-08,UP_in_CKD
SLC5A3,0.24484534478366615,0.2569850127064757,-0.012139667922809572,0.1950465868035748,0.17860176902703512,0.016444817776539694,0.03664048468712953,0.04185889339733,0.0002479332676053,6.82160839617017e-08,UP_in_AKI
DNM2,0.28000294297939987,0.26835042189835867,0.0116525210810412,0.24928693667997717,0.21548148518314927,0.0338054514968279,0.03384345584259036,0.03875204867472179,0.0001224037130455,6.8068359732663e-08,UP_in_CKD
FAM213A,0.29360683189041364,0.31524261236719897,-0.021635780476785327,0.2417760030424035,0.2470641147368947,-0.0052881116944912265,0.00019809241222499744,0.0002517057334498061,0.0001640255552999,6.754286025525851e-08,UP_in_AKI
PPIC,0.4307654183635279,0.4233695872666101,0.007395831096917771,0.347927362616467,0.3055319574234171,0.042395405193049907,0.2646446207710755,0.28641192724142367,0.0003942435331281,6.712391844459128e-08,UP_in_CKD
ERBIN,0.2160910548114975,0.24397196580309716,-0.027880910991599644,0.1975185396463206,0.19444305631902453,0.003075483327296069,4.732799585813462e-08,6.89242658128174e-08,0.0001071686603476,6.581121189820187e-08,UP_in_AKI
MYL12B,1.8855717780457137,1.876735236149236,0.008836541896477756,0.8529188058566267,0.8189495777322473,0.033969228124379414,0.3607044356708353,0.3850937035631694,0.0005268602067176,6.554179890814369e-08,UP_in_CKD
LASP1,0.2549504323943848,0.24298820105478194,0.011962231339602863,0.2257558471192242,0.1980910499225426,0.027664797196681606,0.023218956390874047,0.026863428142160486,0.0001250147262325,6.498788710012465e-08,UP_in_CKD
HSPA8,1.1497654374136743,1.1585014684202941,-0.008736031006619793,0.6821163719338277,0.6400979461296287,0.04201842580419901,0.3487166672728532,0.37282608760461855,0.0004103559246381,6.454447911179637e-08,UP_in_AKI
MYH9,0.491951328951907,0.5051042007791052,-0.01315287182719821,0.36927172466248337,0.3441107390934986,0.025160985568984773,0.07993804033872075,0.0894161525041619,0.0001856987516638,6.444073072123392e-08,UP_in_AKI
GSTK1,0.8534524934732283,0.8637416651750455,-0.010289171701817201,0.5756322494770869,0.5351056918694718,0.040526557607615143,0.22697916874249915,0.24698494966539625,0.0002526038932551,6.397120834417403e-08,UP_in_AKI
DNAJC4,0.3300630788531244,0.3186457093824419,0.011417369470682504,0.2938296254040692,0.25600919494278146,0.037820430461287746,0.048422208942859105,0.05492121997299709,0.0001170494730535,6.369745450689871e-08,UP_in_CKD
PNRC2,0.31127477371989815,0.3254983090650352,-0.01422353534513704,0.2742441528807758,0.2544600469741642,0.019784105906611615,0.014290633191596132,0.016714190867363896,0.0001269676280439,6.34868174956764e-08,UP_in_AKI
SF3B5,0.7233875330926667,0.7133110265300162,0.010076506562650467,0.5238163148887621,0.47388936085153166,0.049926954037230464,0.2017685286283714,0.2205120531457611,0.0001921326936519,6.34637640700907e-08,UP_in_CKD
ZSWIM7,0.2824879342827312,0.297019158173593,-0.014531223890861755,0.2609811751283514,0.24091749537754234,0.020063679750809055,0.008181611176645629,0.009670935196980649,0.0001052428906023,6.181297092886112e-08,UP_in_AKI
SCAND1,0.8735057863480571,0.8836067189762681,-0.01010093262821099,0.5863757368320973,0.5468992054370097,0.039476531395087666,0.2333731176922646,0.25357455743455043,0.0002589679010255,6.153407070121231e-08,UP_in_AKI
ETHE1,0.2515588740553025,0.27921967861328706,-0.027660804557984586,0.23212587944476137,0.22852431162860426,0.003601567816157114,2.0198225325995886e-07,2.8745102456350884e-07,9.422793538557492e-05,6.140577066390784e-08,UP_in_AKI
TIMM10,0.3951310091930006,0.4071325233900815,-0.012001514197080898,0.3408918045255752,0.3118784668432362,0.02901333768233899,0.057255265159945765,0.06469521486999522,0.0001482823345873,6.139764283221165e-08,UP_in_AKI
NUDT14,0.30527936210699214,0.2940345255863995,0.01124483652059266,0.2673512074538886,0.23567038129029033,0.03168082616359824,0.047612746856862474,0.054064436249276086,0.0001359904807542,6.138539313497843e-08,UP_in_CKD
NPM1,1.4272402816602416,1.4363677801918588,-0.009127498531617206,0.7546111428028143,0.7159062515616411,0.038704891241173156,0.3392568406679056,0.3629709422267179,0.0003828977122032,5.953598349801021e-08,UP_in_AKI
SPATS2L,0.3258592480942754,0.3150381098083736,0.01082113828590181,0.27571781707548965,0.24336614861825995,0.0323516684572297,0.066884570294018,0.07526395757016278,0.0001510647027079,5.9411710492850994e-08,UP_in_CKD
PIH1D1,0.2541788532386732,0.27061081116909697,-0.01643195793042379,0.23692717246624834,0.22257758232971867,0.014349590136529672,0.0019321945283521879,0.002354420627561561,9.576719836406733e-05,5.934581723233872e-08,UP_in_AKI
RPL41,3.9406947459938437,3.967223687408726,-0.02652894141488238,0.9922989161437535,0.9931037929138974,-0.0008048767701438475,0.00010476739705654753,0.00013443207492285826,0.0007044215563679,5.823189047540514e-08,UP_in_AKI
ODC1,0.32028373003955135,0.3325166030340646,-0.012232872994513255,0.2714869747100209,0.25186147618809657,0.019625498521924356,0.04331251350305751,0.04931215958602373,0.0001825961431616,5.729696643993777e-08,UP_in_AKI
RABL6,0.23298983625186387,0.22074881145171443,0.012241024800149436,0.2159631108575775,0.18589775623407126,0.030065354623506235,0.013941599617287396,0.01631868858831923,8.636429718289154e-05,5.680929372562818e-08,UP_in_CKD
MRPL17,0.3423744882020676,0.33159369866687805,0.010780789535189572,0.30386004943905687,0.26585378042076857,0.0380062690182883,0.06571635685873418,0.07397713717681147,0.0001224539940421,5.674190560690215e-08,UP_in_CKD
PIM3,0.2723207018510564,0.2837914650485551,-0.011470763197498735,0.23060467769537935,0.21563140272849932,0.014973274966880029,0.04532520384943464,0.05156450949878799,0.0002523663494246,5.5813350150664176e-08,UP_in_AKI
ZFAS1,0.8440004371037729,0.8532176290031335,-0.009217191899360544,0.5616086708499715,0.5170656139123482,0.04454305693762328,0.29342673193599145,0.3161925990689563,0.0002686234629508,5.514860693932383e-08,UP_in_AKI
KDELR2,0.4422429147039109,0.45417790658782464,-0.011934991883913726,0.36660962160106486,0.3351656588876118,0.031443962713453066,0.07586437465609339,0.085049747372302,0.0001371262255063,5.508031207889996e-08,UP_in_AKI
NIPSNAP2,0.26994373661278687,0.2889384792011724,-0.018994742588385516,0.2410154021677125,0.23217230523212234,0.008843096935590156,0.0004681558809395431,0.0005869066622727243,0.0001010485045047,5.484822408637195e-08,UP_in_AKI
ACSM2B,0.20403347003327985,0.18536241133260942,0.01867105870067043,0.12906446092413007,0.11903453100794563,0.01002992991618444,0.0007297781694858047,0.0009065567322805026,9.580497887512118e-05,5.458841676986389e-08,UP_in_CKD
TOMM22,0.40639667342072966,0.4192260933821154,-0.012829419961385757,0.345645559992394,0.3205237119584229,0.025121848033971106,0.04479713839225113,0.050983086182379886,0.0001309883010032,5.456906217950678e-08,UP_in_AKI
GRINA,0.30297341381737924,0.29238624890193987,0.010587164915439373,0.2696805476326298,0.23422117835190645,0.035459369280723324,0.05971193603524248,0.06739496166505923,0.00012335501359,5.424535301067318e-08,UP_in_CKD
SNRPD3,0.7111665072438862,0.7017581158253974,0.009408391418488815,0.5157824681498384,0.4671430713107791,0.04863939683905932,0.22988836319772665,0.24987865564970288,0.0001925061046186,5.3056659142905176e-08,UP_in_CKD
CTSA,0.4269148260151369,0.43887772127781094,-0.011962895262674023,0.3466438486404259,0.3214731897456399,0.025170658894786035,0.0751951642603125,0.08436256274530199,0.0001635235220708,5.2875542251731286e-08,UP_in_AKI
SS18L2,0.2532859733499102,0.2680702763656893,-0.014784303015779099,0.23459783228750714,0.2171305781819999,0.01746725410550723,0.005645690256663402,0.006722038559333447,9.152929528509286e-05,5.1350561559346925e-08,UP_in_AKI
IER3IP1,0.3333392173867861,0.355254143322947,-0.0219149259361609,0.282895987830386,0.27749737644295636,0.0053986113874296415,0.0002453137097235977,0.00031039271580379297,0.0001237211662165,5.134954705769747e-08,UP_in_AKI
GTF3C6,0.5248337480436465,0.5370930560580728,-0.012259308014426318,0.41248336185586615,0.3806906201589126,0.031792741696953564,0.08549360200003388,0.09548801414746896,0.0001290960146207,5.132497169151947e-08,UP_in_AKI
CCDC107,0.3503927174608534,0.36251638695689953,-0.012123669496046152,0.29958166951891996,0.27255009744640446,0.027031572072515497,0.05172188789218745,0.058597305013807534,0.0001253185421211,5.0602801858937445e-08,UP_in_AKI
CCT5,0.3499746036070935,0.3620966775808159,-0.012122073973722391,0.3063795398364708,0.28179501274299135,0.02458452709347947,0.04548792360723471,0.05172983657312185,0.0001317629433359,5.050803430795181e-08,UP_in_AKI
KPNB1,0.2880043223647273,0.2772864484076103,0.010717873957116986,0.25456360524814603,0.22232771975413523,0.032235885494010796,0.0536061864994019,0.060640482465386766,0.0001196090716058,5.030227647596298e-08,UP_in_CKD
MPLKIP,0.3510809945613946,0.3412614955796788,0.009819498981715802,0.30899410534322114,0.27085103193243715,0.03814307341078399,0.0985169595123798,0.10954443237106724,0.0001381669320108,4.970106110690898e-08,UP_in_CKD
PRR13,0.7379115424944174,0.7476301670765534,-0.009718624582136015,0.5164955314698612,0.4786867223027335,0.037808809167127644,0.2344390873457562,0.254640572786846,0.0002275424162999,4.967061587295733e-08,UP_in_AKI
PPM1G,0.31769242928211044,0.3069488197271477,0.01074360955496273,0.28199277429169045,0.2442156813752436,0.03777709291644685,0.06201262230316568,0.06991276471608307,0.0001052514159959,4.9357757619025035e-08,UP_in_CKD
CTGF,0.12479775530481936,0.13969151218926878,-0.014893756884449424,0.07292260886100019,0.08175503473089801,-0.008832425869897825,0.004357734129563553,0.0052230133394689,0.0001628993891589,4.8902872089770296e-08,UP_in_AKI
LINC01320,0.20334901293829344,0.23038166270954663,-0.027032649771253192,0.15696900551435633,0.15901254310129428,-0.0020435375869379546,9.52554587246754e-07,1.3205470248337625e-06,0.0001479089160916,4.803825733851353e-08,UP_in_AKI
OGA,0.2890896005093205,0.30109699824931346,-0.012007397739992987,0.2472428218292451,0.23042326720303832,0.016819554626206767,0.03739578681908794,0.04267301652995961,0.0001690866529055,4.67783252914581e-08,UP_in_AKI
UGCG,0.31801593823526136,0.3370394161161524,-0.019023477880891038,0.25095075109336373,0.24071760531707562,0.010233145776288116,0.0026548777439295117,0.0032063740868713913,9.620875614806864e-05,4.670976224026022e-08,UP_in_AKI
RPL26,3.074197543386976,3.0622748655091656,0.011922677877810539,0.9664860239589276,0.9582729498775674,0.008213074081360183,0.17050937583941336,0.1870988030425165,0.0006475308733973,4.615609373406005e-08,UP_in_CKD
UBE2D2,0.5058978553423541,0.49745069844409906,0.008447156898255037,0.40891804525575204,0.36399980010993954,0.044918245145812496,0.22571118764727413,0.2456943261762781,0.0001987842728331,4.597945222560058e-08,UP_in_CKD
MRPS25,0.31725303087174817,0.3065968569414349,0.010656173930313262,0.2845122646891044,0.2499125480985458,0.034599716590558605,0.05899875401178786,0.06661507792072396,0.0001027341726934,4.456089684374504e-08,UP_in_CKD
NUFIP2,0.23510585906827436,0.22378797357886904,0.011317885489405322,0.20526716105723522,0.1798011093898356,0.025466051667399625,0.02801178140483724,0.03219744989061752,0.0001026979905451,4.416819409441814e-08,UP_in_CKD
FN1,0.1811779914616831,0.16302147061138142,0.01815652085030167,0.07943525385054193,0.0705112188296437,0.008924035020898224,0.006178062454278832,0.007337366335248019,0.0001275619523645,4.4116701667856784e-08,UP_in_CKD
EIF3J,0.3709790046984672,0.36116805113714384,0.009810953561323332,0.3156969005514356,0.2798960571685573,0.03580084338287831,0.11216307566226592,0.1243493078295631,0.0001363808520966,4.336881568282036e-08,UP_in_CKD
RNF144B,0.21947813924383897,0.20815974228261236,0.011318396961226607,0.18069024529378208,0.16066163610014492,0.020028609193637165,0.029219347312806686,0.033559740405214415,0.0001297575078839,4.336298191446084e-08,UP_in_CKD
RBMS1,0.2733149268199142,0.2632968848999872,0.010018041919927001,0.22951131393801102,0.20508720203887862,0.024424111899132406,0.07447122582313159,0.08358162269711739,0.0001642753676572,4.332596001667076e-08,UP_in_CKD
CORO1B,0.305598518521608,0.31903362832286813,-0.013435109801260114,0.26587754325917473,0.25001249312877916,0.015865050130395575,0.022186749492537888,0.025698937636144274,0.0001276191143703,4.325324442670851e-08,UP_in_AKI
CDC26,0.3350405762932759,0.32522986602825615,0.009810710265019729,0.29763262977752425,0.25885762830443254,0.03877500147309171,0.09293989427845711,0.103458138343366,0.0001139524827424,4.2708669944650225e-08,UP_in_CKD
SERPINE2,0.17976542796639117,0.1624792326649988,0.01728619530139236,0.11565887050770109,0.10764079756134126,0.008018072946359825,0.001398566609133686,0.0017118318349249523,0.0001113328215697,4.269032052616213e-08,UP_in_CKD
DNPH1,0.8011062172631706,0.7923192418096211,0.00878697545354945,0.523531089560753,0.4827844685423017,0.04074662101845128,0.3201850664293981,0.34317799188574283,0.0002545534019119,4.233284645209748e-08,UP_in_CKD
SRSF10,0.33472935169263,0.34644110040697235,-0.01171174871434233,0.2898364708119414,0.26700314826845234,0.022833322543489076,0.05268571938027967,0.05966672636498264,0.0001257450932499,4.1167863390582616e-08,UP_in_AKI
NARS,0.44579276836298093,0.4363230750123584,0.009469693350622532,0.3672751473664195,0.3258707710759082,0.04140437629051125,0.15264643734094568,0.16805112367810535,0.0001339360969802,4.067560960679179e-08,UP_in_CKD
CAPZB,0.6536754478550258,0.6625683429587738,-0.008892895103747911,0.48992203841034415,0.4484033781420219,0.04151866026832224,0.2525893957392039,0.2737601832433569,0.0001932223592908,4.0139000001368805e-08,UP_in_AKI
MBNL1,0.41357777141403335,0.4244008848100957,-0.010823113396062345,0.31797870317550864,0.2911898455849283,0.02678885759058036,0.12403017646159382,0.13730277837076807,0.0001595575926177,3.989263064306097e-08,UP_in_AKI
TROVE2,0.20147483405537178,0.22503020659273162,-0.023555372537359842,0.17536603917094504,0.17785218130028485,-0.0024861421293398134,3.1756125236092e-06,4.322521583860073e-06,0.0001242674114197,3.9037610856391e-08,UP_in_AKI
MIDN,0.265865610129419,0.27529467388225687,-0.009429063752837863,0.22794257463396084,0.21423217230523212,0.013710402328728721,0.09259928401790168,0.1031172427816277,0.0003037338251068,3.8742111416313454e-08,UP_in_AKI
CCDC85B,0.3714764710111687,0.38112019331491154,-0.00964372230374283,0.27638334284084426,0.25066213582529606,0.025721207015548198,0.1725714946776213,0.1892923159169521,0.0002132745443948,3.8241372596492424e-08,UP_in_AKI
NCL,0.720350176394081,0.7125781623389431,0.0077720140551379435,0.5056094314508461,0.4582979361351257,0.04731149531572043,0.3459370935220258,0.3699861962802415,0.0002402904377485,3.8153461028748625e-08,UP_in_CKD
NONO,0.3632285787570709,0.35383404819388,0.009394530563190895,0.3124643468339989,0.28009594722902403,0.03236839960497484,0.1217858963363116,0.1348681022550516,0.0001429185481602,3.781372485948071e-08,UP_in_CKD
C11orf96,0.08177003316306355,0.07144751381820512,0.010322519344858436,0.04007415858528237,0.032082354704912296,0.007991803880370074,0.015966773862962365,0.01861652607418853,0.0002642075629795,3.770919966857727e-08,UP_in_CKD
