gene,importance
FATE1,1.753481218172459e-06
IGHV3-43,1.7473743455500812e-06
AC006517.2,1.7201998895782637e-06
KRT85,1.6742399898272455e-06
AC108004.3,1.6535910187210304e-06
GPR21,1.6454000288084312e-06
AC096669.3,1.6418016520387513e-06
IGLV3-21,1.6264968349199398e-06
TRGV2,1.6133451593077145e-06
RP11-510D19.1,1.5895980576188355e-06
CTB-51J22.1,1.5777196229343588e-06
CSF3,1.5690913783878998e-06
CTD-2587H19.1,1.565990247360512e-06
ATCAY,1.5615978065597148e-06
IGKV1-6,1.5448815962181594e-06
TRDV1,1.5383409220992055e-06
RP11-337N6.2,1.5348609356686747e-06
F2RL2,1.5335111188489615e-06
RP5-1142A6.9,1.5201243608738072e-06
IL5,1.5186680174114233e-06
C17orf78,1.510201211445841e-06
WFDC10B,1.5024642283945738e-06
AC010536.3,1.486996036862495e-06
AC010524.2,1.4825779346527007e-06
AP003168.2,1.4773768478263402e-06
GSDMA,1.4535845321487726e-06
GSC,1.4347954329107779e-06
TRH,1.4269167999669602e-06
IGHV3-33,1.4038696389581158e-06
GPR128,1.3772157735570977e-06
FENDRR,1.375695513830008e-06
IGHV3-48,1.374134512793616e-06
RP11-390N6.1,1.3678157172848894e-06
AC073115.1,1.3662900097654345e-06
CTD-3110H11.1,1.365903910917535e-06
Y-RNA.1,1.339442147446517e-06
C10orf99,1.3329046400078987e-06
RP1-37N7.3,1.321635465084116e-06
RP11-799M12.2,1.3210717943303006e-06
HSF5,1.2988577028781005e-06
AC093609.1,1.2929245575624671e-06
IGLV3-27,1.2917582357901463e-06
AL583785.1,1.270427050456873e-06
AC233755.1,1.2682359282556198e-06
RP11-649A18.12,1.265584084764319e-06
KB-1980E6.3,1.2611121514469617e-06
RP11-575L7.8,1.259358555981285e-06
AL139020.1,1.2524705935913449e-06
IGLC7,1.2451807403394065e-06
RP5-1113E3.3,1.228369589486198e-06
AC016074.2,1.1985105628382857e-06
GGTLC3,1.1924555331758955e-06
IGHV4-4,1.1920433075384608e-06
LY6D,1.1899614307987035e-06
MPIG6B,1.1735444980007495e-06
ASB11,1.1693679034081783e-06
CXCR1,1.1671149861417818e-06
RP11-24F11.2,1.129505673579263e-06
PRG4,1.1294077986846924e-06
CELA3A,1.124470597163863e-06
AC069277.2,1.1221827022705704e-06
MUC5AC,1.1183735469130917e-06
GCSAML,1.112356208602712e-06
RP11-327L3.3,1.0923313017144361e-06
RP11-227G15.8,1.091576905554715e-06
AC011899.3,1.0861735659786263e-06
AC083836.1,1.0844640471257692e-06
HCG22,1.0825481430769803e-06
AP003481.1,1.0791728731582877e-06
AC024592.9,1.076022993131814e-06
LIX1-AS1,1.069817116724991e-06
AC109828.1,1.0633585842522318e-06
RP11-308N19.1,1.0470737210203423e-06
SNTN,1.034233310859402e-06
PTPN20A,1.0188341628591717e-06
AC008033.3,1.0173317899302459e-06
AC007279.2,1.0170086740754178e-06
CXCL17,1.008991193597159e-06
LINC00211,9.890261865329157e-07
RP11-18B16.2,9.781907261242126e-07
SV2C,9.768566582660277e-07
AC098969.2,9.716376262875891e-07
AP001042.1,9.642040095682548e-07
AC002480.4,9.513804538042855e-07
AC008440.1,9.447541925220075e-07
LINC02712,9.429311150802019e-07
IL22RA2,9.322269704536816e-07
KRT6A,9.210012998612876e-07
RP11-239L20.6,9.124711940023536e-07
LINC01524,9.116002696580994e-07
RP11-589C21.6,9.083440135811065e-07
LINC01807,8.952169591931461e-07
TRGV11,8.901361711913539e-07
MOBP,8.900125623392309e-07
TRAV36DV7,8.778807082740614e-07
CTD-2154B17.4,8.74590487224732e-07
PTH2,8.731431601779593e-07
AL355581.1,8.62246701450631e-07
MIR4422HG,8.397791321279421e-07
LINC00384,8.289002439406413e-07
RP1-69D17.4,8.235519238409554e-07
KRT5,8.1582616881573e-07
RP11-834C11.8,8.128322291627772e-07
IGHV3-64,8.103635195625612e-07
AP001351.1,8.016117839447598e-07
ISL2,7.97057466309592e-07
KIAA1210,7.969361585837311e-07
LINC02321,7.848957060352351e-07
RP11-436K8.1,7.739935778359048e-07
AL645608.2,7.669622258647164e-07
IGHV1-2,7.637378394547738e-07
RP5-1021I20.4,7.589964782831957e-07
AC068870.1,7.539858449878233e-07
AC098588.3,7.537429492024432e-07
RP4-813D12.3,7.51878370792597e-07
OTOG,7.506581263938513e-07
FAM157A,7.503398927193042e-07
RP11-202G11.2,7.485409277754194e-07
LINC02701,7.472246514094245e-07
RP11-509J21.2,7.424910713961602e-07
AL445647.1,7.383532942490806e-07
FEZF1-AS1,7.361818498327917e-07
AL109761.1,7.281193563508826e-07
CCL11,7.273824883180686e-07
RP11-28G8.1,7.124235831773637e-07
KB-431C1.5,7.025041462168208e-07
KRT2,6.942989115757008e-07
AL357497.1,6.875047311938812e-07
RP1-224A6.9,6.856383386701353e-07
RP11-385J1.2,6.848719871773184e-07
CMA1,6.733042549011715e-07
AC010327.8,6.714666194046868e-07
AC011294.3,6.689363525331622e-07
AC007126.1,6.677129140588491e-07
RP13-895J2.2,6.674583976509919e-07
IGHV1-18,6.625970654463483e-07
RP11-638I2.6,6.539623467862288e-07
IGLV3-19,6.474104851660043e-07
IGHV2-5,6.45169335331682e-07
STMN4,6.400917677400367e-07
AF129075.3,6.380136493728254e-07
GPR115,6.261801076999891e-07
TREX2,6.198341733106358e-07
IGKV1-27,6.179127922467515e-07
HIST1H4F,6.175812291430424e-07
AL136171.2,6.070080876637118e-07
CTA-384D8.35,6.064726830860294e-07
RP11-677O4.6,6.045862203664395e-07
CTD-2231E14.8,6.012187144064627e-07
AC073072.5,5.940607904645245e-07
RP11-519G16.3,5.905457752468054e-07
RP11-542M13.3,5.82139045180702e-07
RP11-362F19.3,5.704173716988428e-07
LINC02387,5.693435382905296e-07
RP11-143M1.2,5.688704126008216e-07
IGLV5-45,5.652173561977394e-07
RP11-15A1.2,5.638955695454767e-07
CA1,5.620018036871327e-07
AC130710.1,5.582246424587593e-07
AC133565.1,5.458166050009752e-07
RP1-127C7.6,5.402146054079438e-07
SPANXB1,5.336499921491445e-07
AC011912.1,5.295320978225635e-07
AF064858.8,5.230379296047735e-07
IGHV5-10-1,5.182098109546137e-07
CTD-2256P15.1,5.180138783504542e-07
CTC-251D13.1,5.061504474164047e-07
IGHV1-69,5.027769032342885e-07
DGKK,4.997846522226429e-07
AC010931.2,4.995211195853356e-07
AC004549.6,4.883456672720889e-07
SNORD116-20,4.856106904914478e-07
RP11-20J15.3,4.804873631711342e-07
RP11-345P4.7,4.7090471060047246e-07
RP5-1142A6.8,4.501135432987151e-07
AC023632.1,4.382003097637122e-07
HDC,4.3303495778858375e-07
KIR3DL1,4.0717882165287e-07
RP11-342D11.2,3.96493014867378e-07
RP11-119J18.1,3.9028800402970475e-07
AC006547.14,3.87341051727138e-07
RP11-674P19.2,3.868952136519303e-07
C14orf144,3.8550035058265e-07
RP11-556E13.1,3.8324585735444104e-07
RP11-360L9.7,3.8193631315380933e-07
AL121936.1,3.8187499023313646e-07
IGKV1D-33,3.809060962028861e-07
PRND,3.7861992803598227e-07
AC018529.1,3.7667948735502115e-07
RP11-353N14.2,3.757820454156455e-07
LINC01166,3.75173039450477e-07
AL109840.2,3.699072678709029e-07
TRBV7-9,3.6840945386084575e-07
RP11-977G19.12,3.646829710681466e-07
LINC02360,3.626091589201e-07
AC016746.1,3.589526589180039e-07
AC090510.3,3.567288299699123e-07
AL133215.3,3.547380213142263e-07
SERPINB2,3.523867627667855e-07
AC027348.1,3.495273874850504e-07
AL121574.1,3.4879925587975367e-07
LINC01356,3.374584134265028e-07
AC067945.4,3.31153068011906e-07
RP5-1139B12.2,3.3062375282573026e-07
IGLV3-25,3.266869988027584e-07
ALOX12B,3.1981670715787157e-07
AC087588.3,3.1290830118916225e-07
AC010326.3,3.1180426090822586e-07
AC008537.4,3.0751349412036984e-07
AP001597.1,3.0368553447166907e-07
AC112496.1,2.9942878983394695e-07
AC084824.3,2.957725168117471e-07
IQCF3,2.9415265828732044e-07
AHSP,2.9112057323860854e-07
IGHV3-64D,2.881963634743824e-07
RP11-554D14.7,2.837509774297893e-07
GAPDHS,2.7702867619243975e-07
RP1-40E16.11,2.7585217911292113e-07
STAB2,2.75239453702286e-07
IGKV2-30,2.624892487547898e-07
IGHV3-13,2.6217220081937304e-07
IGLV2-18,2.6084784959824427e-07
RP11-659E9.2,2.513760313415459e-07
GPR42,2.440442526277193e-07
AC233755.2,2.435097647573126e-07
KIR3DX1,2.3580464811619384e-07
SCGB3A2,2.1183873317651204e-07
PSMA8,2.0673901565638453e-07
RP11-307L14.2,2.05124570746466e-07
IGHV4-28,2.044218602977649e-07
AC006042.1,2.0439989601860328e-07
RP11-579D7.2,2.0129324165703684e-07
SFRP5,1.9858410309569665e-07
ASB18,1.962115224799263e-07
CTD-2105E13.6,1.951166654226936e-07
AC243829.2,1.9085931667399683e-07
CCN5,1.9036865285118853e-07
LINC01705,1.862407776990812e-07
KRT72,1.8034982152803723e-07
RP11-297C4.1,1.746830590474571e-07
PADI1,1.6931368896989694e-07
IL4,1.6768960410567698e-07
RP11-445F6.2,1.6439623063071627e-07
AC097467.2,1.6112768097468385e-07
RPS6KB2-AS1,1.4489208617795232e-07
LINC01914,1.3728595868131938e-07
AC015909.2,1.3712164383096865e-07
RP11-905K4.1,1.3447969831544787e-07
IGKV1-8,1.3381940064271755e-07
RP11-571M6.7,1.3375283643478464e-07
RP11-380P13.2,1.3248360779300436e-07
RP11-431N15.2,1.1813340643602753e-07
TRBV19,1.0947677477990762e-07
RP11-800A3.2,1.08533156730608e-07
RP11-78I14.1,1.0145830817409535e-07
HCN1,1.0144632128496526e-07
STPG4,1.0137498781661668e-07
IGLV9-49,7.640147234111445e-08
IGHV3-72,6.842365193146397e-08
RP5-998N21.4,6.252697572017232e-08
LINC02803,5.277834599700948e-08
IGLV1-47,3.933885075268651e-08
RP11-109E12.1,3.562175178193075e-08
IGKV1D-13,2.671449304845819e-08
IGLV4-60,1.3903765304499068e-08
GTSCR1,1.3823243379793121e-08
AC139720.1,1.0951262252296768e-08
FRMPD3,4.503361673003411e-09
IGHV3-20,2.6694164464348588e-09
TRGV4,2.137493293326559e-09
IGHV1-69-2,1.491034722635714e-09
RP5-1021I20.5,6.019079998280713e-21
AC104472.5,5.927629527884049e-21
RP11-346C20.4,5.28529497240724e-21
KRT40,3.6821435527207385e-21
RP11-132N15.3,2.8206226768186875e-21
CDH7,1.688836745178735e-21
AL591468.1,1.2474906735802023e-21
GATA1,1.0121234632863621e-21
CTD-2515A14.1,7.226659777190693e-22
VPREB1,4.130649415898254e-22
LINC02195,3.2334531800376687e-22
FAM72C,2.0711792409849924e-22
AC016738.4,0.0
RP5-1074L1.1,0.0
CTD-3126B10.4,0.0
RP11-429E11.3,0.0
CTC-1337H24.2,0.0
AC008551.1,0.0
RP11-662G23.1,0.0
RP11-50B3.4,0.0
RP13-317D12.3,0.0
RP11-15E18.4,0.0
AC015468.3,0.0
RP11-440G5.2,0.0
RP11-767C1.2,0.0
AC114783.1,0.0
IGKV1-16,0.0
RP11-98D18.15,0.0
RP11-195B21.3,0.0
RP11-506M12.1,0.0
AC105053.4,0.0
AC022929.2,0.0
RP11-328N19.1,0.0
RP11-93I21.3,0.0
S100A7,0.0
AL512631.1,0.0
AL353608.2,0.0
AL162727.2,0.0
AL050344.1,0.0
TBC1D3C,0.0
TEX26-AS1,0.0
TRBV14,0.0
AC125611.3,0.0
AC073848.1,0.0
RP11-421L21.2,0.0
IGHV1-46,0.0
LEXM,0.0
MMP13,0.0
AP006565.1,0.0
NAV2-AS1,0.0
GP9,0.0
AL589739.1,0.0
PMP2,0.0
POU4F1,0.0
DPPA5,0.0
CHRNA1,0.0
CPEB1-AS1,0.0
FOXD3-AS1,0.0
AC007308.7,0.0
ERICH1-AS1,0.0
RP11-619L19.2,0.0
RP11-297A16.2,0.0
AC069368.2,0.0
AC105180.2,0.0
AC026150.5,0.0
RP11-23P13.4,0.0
